1.871667943800950015e+05,1.861180845469407213e+05,1.824920020147629839e+05,1.810419166999802692e+05,1.784217571492844727e+05,1.776617115298020362e+05,1.726766307347825204e+05,1.703046882078293711e+05,1.678818866099290026e+05,1.662919380142258597e+05,1.639532561185227241e+05,1.617845075314621790e+05,1.597202155734543921e+05,1.558898625355149270e+05,1.546994229947800923e+05,1.510776197332200245e+05,1.500653205099289771e+05,1.451553654076828971e+05,1.433444548575608060e+05,1.418473224486252584e+05,1.397245169592942111e+05
1.822671313268879429e+06,1.811681490593879484e+06,1.794732610828254838e+06,1.789665134562629508e+06,1.777120904962629778e+06,1.764462751181379193e+06,1.737710375043879729e+06,1.713892259981379844e+06,1.701283922025129665e+06,1.681499553318879567e+06,1.658181464631379349e+06,1.637022753853254952e+06,1.620142151934504742e+06,1.585985482700129738e+06,1.573534269312629476e+06,1.547658599684504792e+06,1.524554167915754719e+06,1.497606831881379709e+06,1.473969290662629297e+06,1.449665558393879794e+06,1.442725684187629726e+06
1.235102651677241316e+06,1.228402029433491640e+06,1.212097731174116489e+06,1.210204409795991611e+06,1.205573581224116497e+06,1.193547035811616341e+06,1.179522594839741476e+06,1.157522984058491420e+06,1.152651130252241390e+06,1.141852384670991683e+06,1.123529547645991668e+06,1.110957293774116552e+06,1.101196963936616434e+06,1.081480824977241922e+06,1.071957746530366596e+06,1.058170397530366434e+06,1.043545130731929210e+06,1.022623777227241430e+06,1.008683014002241543e+06,9.920901601616165135e+05,9.885839708819290390e+05
2.232144979662440601e+05,2.216729633373378019e+05,2.217352237303065485e+05,2.217634339826502837e+05,2.212598647490565199e+05,2.191913766670253244e+05,2.168924873904628039e+05,2.159007919017909153e+05,2.136188553842127731e+05,2.118369969025722239e+05,2.079210891099940345e+05,2.059513282834315323e+05,2.035040223068690393e+05,2.003403448342127958e+05,1.977131409096034185e+05,1.962449399572596594e+05,1.919974235869471740e+05,1.889940624889003229e+05,1.856086843963221763e+05,1.822289795549159462e+05,1.826275376135096885e+05
1.590234522014153190e+05,1.574305585683220415e+05,1.553427679796379816e+05,1.534910046706047724e+05,1.514232850540032086e+05,1.518973972603996517e+05,1.478857017863274086e+05,1.458408292921746033e+05,1.453162441091301735e+05,1.429848980130364071e+05,1.413661695876213780e+05,1.391198686548820988e+05,1.376070005608879728e+05,1.349563751114983461e+05,1.334715600185051735e+05,1.315378402215691167e+05,1.287448958562493062e+05,1.267388842834709794e+05,1.243677452294899849e+05,1.226413621323235129e+05,1.227561705713127740e+05
3.627178710858914535e+06,3.605305124433914199e+06,3.566400339683914091e+06,3.556165902696414385e+06,3.533799391371414997e+06,3.506760272021414246e+06,3.454687789983915165e+06,3.403461552621414419e+06,3.380752037683914416e+06,3.344465770346414763e+06,3.294951524833914358e+06,3.254835752927664667e+06,3.222170354152664542e+06,3.158652892533914186e+06,3.131376139896414708e+06,3.084689398258914705e+06,3.038906937746414915e+06,2.981118921627664473e+06,2.935973191233914346e+06,2.888473382477664854e+06,2.876417881283914670e+06
